0,1473,1710,1420,1856,1653,1853,1676,1716
1,1426,1856,1356,2043,1616,2036,1656,1850
2,1650,1850,1613,2043,1880,2030,1876,1846
3,1876,1846,1876,2033,2133,2026,2093,1846
4,1183,1856,1080,2053,1353,2043,1423,1853
5,1680,1710,1653,1856,1876,1846,1873,1713
