spotID,judgement,confidence,tug,dtime,tom_conf,jerry_conf,tweety_conf
0,nocc,0.7269972960154215,1.3619838,3.1354408264160156,72.6150393486023,73.10585975646973,72.37828373908997
1,nocc,0.7220053672790527,1.3320323,4.491616487503052,73.00519943237305,73.10585975646973,70.490562915802
2,nocc,0.7289867401123047,1.3739204,3.2460360527038574,73.08268547058105,73.10585975646973,72.50747680664062
3,nocc,0.7037545839945475,1.2225275,3.195052146911621,72.98548221588135,73.10584783554077,65.03504514694214
4,occ,0.7295694351196289,-1.3774165,3.1603844165802,73.10529947280884,73.10585975646973,72.65966534614563
5,nocc,0.7257383664449056,1.3544302,3.1494898796081543,72.29840159416199,73.10585975646973,72.31725454330444
6,nocc,0.7277380625406901,1.3664284,3.131162643432617,72.81509041786194,73.1058418750763,72.4004864692688
7,nocc,0.7226862907409668,1.3361177,4.725334644317627,72.83104658126831,73.10585975646973,70.868980884552
8,nocc,0.7121567726135254,1.2729406,3.2309675216674805,72.33778238296509,73.10585975646973,68.2033896446228
9,nocc,0.7129824956258138,1.277895,3.181262493133545,73.09966683387756,73.10585975646973,67.6892340183258
10,nocc,0.6975457668304443,1.1852746,3.151366710662842,73.09921979904175,73.10585975646973,63.05864453315735
11,nocc,0.7089207967122396,1.2535249,5.384916543960571,73.08299541473389,73.10585975646973,66.48739576339722
12,occ,0.7270286083221436,-1.3621716,3.1282474994659424,73.08897376060486,73.10585975646973,71.91374897956848
13,occ,0.6743138631184896,-1.045883,4.847341537475586,73.07660579681396,73.10585975646973,56.111693382263184
14,occ,0.5892420609792074,-0.53545225,3.23580002784729,72.70385026931763,73.1046736240387,69.03591752052307
15,nocc,0.5715176264444987,0.42910576,3.175633192062378,73.09668064117432,73.08211922645569,71.46984934806824
16,nocc,0.7297443548838297,1.3784661,3.1541430950164795,73.08698892593384,72.99152612686157,72.84478545188904
17,nocc,0.7300996780395508,1.3805981,3.1445133686065674,72.89479970932007,73.10585975646973,73.02924394607544
18,nocc,0.7057547569274902,1.2345285,3.135387420654297,71.55473828315735,73.10078144073486,67.07090139389038
19,occ,0.6978107293446859,-1.1868645,5.062906980514526,73.10365438461304,63.85848522186279,72.38108515739441
20,nocc,0.7167151769002279,1.3002911,3.225306510925293,73.0900228023529,73.10585975646973,68.81867051124573
21,nocc,0.7034572760264078,1.2207435,4.605168104171753,73.09553623199463,73.10585975646973,64.83578085899353
22,nocc,0.6022134224573771,0.61328065,3.148350715637207,73.06747436523438,73.10566902160645,65.50911068916321
23,nocc,0.6899047692616781,1.1394286,3.1418509483337402,73.0970561504364,73.01255464553833,60.86181998252869
24,occ,0.6546499729156494,-0.9278996,5.032373905181885,73.09758067131042,73.10585975646973,50.19153952598572
25,nocc,0.7300989627838135,1.3805938,3.274750232696533,73.06556701660156,73.10585975646973,72.85826802253723
26,nocc,0.7273964881896973,1.3643788,3.2224111557006836,72.94410467147827,73.09730052947998,72.17753529548645
27,occ,0.7023670673370361,-1.2142024,4.061118125915527,73.10007810592651,70.9689736366272,66.64106249809265
28,nocc,0.7072490056355795,1.2434942,3.146216869354248,69.98066306114197,69.86315846443176,72.33088612556458
29,nocc,0.7249513467152914,1.349708,3.1465697288513184,73.07536005973816,73.10585975646973,71.30417227745056
30,nocc,0.7305475870768229,1.3832854,3.142711639404297,73.0517029762268,73.10585975646973,73.00670742988586
31,nocc,0.7309320767720541,1.3855925,5.347857713699341,73.0679452419281,73.10585975646973,73.1058120727539
32,nocc,0.7296108404795328,1.3776649,3.3295822143554688,72.67156839370728,73.10585975646973,73.10581803321838
33,nocc,0.7310012181599935,1.3860071,3.291942834854126,73.08863997459412,73.10585975646973,73.10585379600525
34,nocc,0.7310402393341064,1.3862416,3.229816436767578,73.10081124305725,73.10542464256287,73.1058418750763
35,nocc,0.7298159599304199,1.3788958,3.201000928878784,72.73414731025696,73.10585975646973,73.10479283332825
36,occ,0.7116874059041342,-1.2701243,3.2237441539764404,70.94285488128662,72.20709323883057,70.35626173019409
37,nocc,0.599086324373881,0.5945178,5.508359909057617,73.10328483581543,73.10585975646973,66.48325324058533
38,nocc,0.665986696879069,0.99592006,3.3254518508911133,73.03958535194397,73.10585975646973,53.65056395530701
39,nocc,0.6940037409464518,1.1640224,3.180800199508667,73.10272455215454,73.10585975646973,61.99253797531128
40,nocc,0.684084971745809,1.1045098,3.161292314529419,73.10294508934021,73.10585975646973,59.01668667793274
41,nocc,0.7177147070566813,1.3062882,3.109123468399048,73.01597595214844,73.10585975646973,69.19257640838623
42,nocc,0.7190783818562826,1.3144703,3.1049234867095947,73.00465106964111,73.1058418750763,69.61303353309631
43,nocc,0.7230563163757324,1.3383379,3.1020920276641846,73.09184074401855,73.10585975646973,70.71918845176697
44,nocc,0.7218092282613119,1.3308554,5.458367586135864,72.78162240982056,73.10585975646973,70.65529823303223
45,nocc,0.7268296877543131,1.3609782,3.239528179168701,72.93664216995239,73.10583591461182,72.00644016265869
46,nocc,0.7256161371866862,1.3536967,3.1931045055389404,72.80177474021912,73.05433750152588,71.82871699333191
47,nocc,0.7305734157562256,1.3834405,3.1571602821350098,73.10216426849365,73.10585975646973,72.9640007019043
48,nocc,0.7287119229634603,1.3722714,3.125424385070801,73.02736639976501,73.10585975646973,72.48033881187439
49,nocc,0.7253561814626058,1.3521371,3.1090621948242188,73.0852484703064,73.10585975646973,71.41574621200562
50,nocc,0.6984968980153402,1.1909814,3.1063055992126465,73.05038571357727,73.10569882392883,63.39297890663147
