spotID,judgement,confidence,tug,dtime,tom_conf,jerry_conf,tweety_conf
0,occ,0.5584859053293864,-0.35091543,1.0103483200073242,99.92176294326782,99.99914169311523,67.62314438819885
1,occ,0.5592443943023682,-0.35546637,1.00687575340271,99.93120431900024,99.99914169311523,67.84125566482544
2,occ,0.5163615147272745,-0.09816897,1.0082743167877197,99.97630715370178,99.99914169311523,54.931288957595825
3,occ,0.5584814548492432,-0.3508885,1.0084795951843262,99.91084933280945,99.99914169311523,67.63272285461426
4,nocc,0.5415073235829672,0.24904382,1.0073330402374268,99.99079704284668,99.99914169311523,62.443846464157104
5,occ,0.5549779335657755,-0.3298676,1.0022571086883545,99.97091889381409,99.99914169311523,66.52160286903381
6,occ,0.5315350691477457,-0.18921041,0.9900245666503906,99.98193383216858,99.99914169311523,59.47773456573486
7,occ,0.5617382129033407,-0.37042916,1.013415813446045,99.965500831604,99.99914169311523,68.55510473251343
8,occ,0.6183050473531088,-0.7098303,1.0062899589538574,99.97617602348328,99.99914169311523,85.51447987556458
9,occ,0.6187874476114908,-0.7127247,1.0062696933746338,99.98944997787476,99.99914169311523,85.64593195915222
10,occ,0.6234280268351237,-0.7405683,1.0057151317596436,99.97158646583557,99.99914169311523,87.05596923828125
11,occ,0.6167704661687216,-0.7006227,1.0020534992218018,99.90609288215637,99.99914169311523,85.12418866157532
12,occ,0.6033469438552856,-0.62008154,1.0072131156921387,99.91865754127502,99.99914169311523,81.0845673084259
13,occ,0.5925798416137695,-0.55547905,1.0008609294891357,99.8933494091034,99.99914169311523,77.87973880767822
14,occ,0.5583440462748209,-0.35006428,1.0050077438354492,99.87019300460815,99.99914169311523,67.63216853141785
15,occ,0.5747082233428955,-0.44824934,1.006974697113037,99.85887408256531,99.99914169311523,72.55273461341858
16,nocc,0.7891465822855631,1.7348794,1.014284372329712,97.14965224266052,99.99914169311523,60.40482521057129
17,occ,0.5768628915150961,-0.46117747,0.9977874755859375,99.97610449790955,99.99914169311523,73.08191061019897
18,occ,0.5419918696085612,-0.25195098,1.0010075569152832,99.96017813682556,99.99914169311523,62.636518478393555
19,occ,0.6058200597763062,-0.63492036,1.0068259239196777,99.98600482940674,99.99914169311523,81.75915479660034
20,occ,0.6191237767537435,-0.71474266,0.9837470054626465,99.96919631958008,99.99914169311523,85.76707243919373
21,nocc,0.5196903546651205,0.11814213,1.0020699501037598,99.99083280563354,99.99914169311523,55.898791551589966
22,nocc,0.5591760079065958,0.35505593,1.000861406326294,99.96033310890198,99.99914169311523,67.71398782730103
23,nocc,0.6516093015670776,0.9096558,1.0035650730133057,99.96213912963867,99.99914169311523,95.44578790664673
24,occ,0.5646272500356039,-0.3877635,1.8661963939666748,99.89598989486694,99.99914169311523,69.49132680892944
25,occ,0.5662121772766113,-0.39727306,1.005110740661621,99.87267851829529,99.99914169311523,69.99011635780334
26,occ,0.6232207616170248,-0.73932445,1.0114364624023438,99.8388409614563,99.99914169311523,87.12652325630188
27,occ,0.5542716185251871,-0.32562983,0.9812533855438232,99.21097159385681,99.99914169311523,67.06965565681458
28,nocc,0.768558661142985,1.611352,1.0185058116912842,98.0131447315216,99.99914169311523,67.44468212127686
29,nocc,0.6668169498443604,1.0009016,1.000783920288086,99.94650483131409,99.99914169311523,99.99244213104248
30,nocc,0.6668621699015299,1.0011728,1.0069935321807861,99.9285876750946,99.99914169311523,99.98807907104492
31,nocc,0.6669158140818278,1.0014949,1.0083270072937012,99.92389678955078,99.99914169311523,99.99949932098389
32,nocc,0.6669668356577555,1.001801,1.006284475326538,99.90906715393066,99.99914169311523,99.99997615814209
33,nocc,0.6669931411743164,1.0019588,1.003467082977295,99.90116357803345,99.99914169311523,99.99996423721313
34,nocc,0.6668935616811117,1.0013614,0.9869916439056396,99.93081092834473,99.99914169311523,99.99973773956299
35,nocc,0.6670888264973959,1.002533,1.0022995471954346,99.85162615776062,99.99914169311523,99.97913241386414
36,nocc,0.6666450103123983,0.99987006,1.0005137920379639,99.86414313316345,99.99914169311523,99.85851049423218
37,nocc,0.770106315612793,1.6206378,1.0077476501464844,94.5615828037262,99.99914169311523,63.52883577346802
38,nocc,0.7433733145395914,1.4602399,1.0107421875,98.92059564590454,99.99914169311523,75.90774297714233
39,nocc,0.9344553152720133,2.6067321,1.0050184726715088,99.99245405197144,99.99997615814209,80.34417033195496
40,nocc,0.999992847442627,2.9999568,1.0145556926727295,99.9987006187439,99.99914169311523,100.0
41,occ,0.6194452047348022,-0.7166712,1.005375623703003,99.89436268806458,99.99914169311523,85.93834042549133
42,occ,0.6078035831451416,-0.6468215,0.9969751834869385,99.91375207901001,99.99914169311523,82.4264645576477
43,occ,0.6076275507609049,-0.6457654,1.0089044570922852,99.95686411857605,99.99914169311523,82.33054876327515
44,occ,0.6013987064361572,-0.60839224,1.0011513233184814,99.96562004089355,99.99914169311523,80.45313954353333
45,occ,0.5650065739949545,-0.39003956,1.0028951168060303,99.91766810417175,99.99914169311523,69.58345174789429
46,occ,0.5975208679835001,-0.5851252,1.0011603832244873,99.92375373840332,99.99914169311523,79.33164834976196
47,occ,0.5776679118474325,-0.4660076,1.0088956356048584,99.91717338562012,99.99914169311523,73.38234186172485
48,occ,0.5093659162521362,-0.05619538,1.004453420639038,99.94288086891174,99.99914169311523,52.86603569984436
49,occ,0.559927741686503,-0.35956657,1.0265839099884033,99.92640614509583,99.99914169311523,68.05105805397034
50,occ,0.5533649921417236,-0.32018995,1.0204322338104248,99.93876218795776,99.99914169311523,66.06987714767456
