spotID,judgement,confidence,tug,dtime,tom_conf,jerry_conf,tweety_conf
0,nocc,0.5526334047317505,0.31580055,1.0110156536102295,99.94885921478271,99.99914169311523,65.73975086212158
1,occ,0.5778834025065104,-0.46730042,1.0130796432495117,99.95173215866089,99.99914169311523,73.412424325943
2,occ,0.5563363234202067,-0.33801782,1.0113275051116943,99.98077750205994,99.99914169311523,66.91925525665283
3,nocc,0.5599066416422526,0.35943985,1.0140411853790283,99.92515444755554,99.99914169311523,67.89799928665161
4,occ,0.544839064280192,-0.26903427,1.0093848705291748,99.99260902404785,99.99914169311523,63.45824599266052
5,occ,0.5253029266993204,-0.15181756,1.004260540008545,99.97569918632507,99.99914169311523,57.614320516586304
6,occ,0.5739318529764811,-0.44359112,0.986259937286377,99.98595714569092,99.99914169311523,72.19274044036865
7,occ,0.6259575684865316,-0.7557454,1.0047471523284912,99.96856451034546,99.99914169311523,87.81785368919373
8,occ,0.5914066632588705,-0.5484401,1.0538039207458496,99.97844099998474,99.99914169311523,77.4427056312561
9,occ,0.6040225028991699,-0.624135,1.0025992393493652,99.9910831451416,99.99914169311523,81.21480345726013
10,occ,0.5945231914520264,-0.56713927,1.0043985843658447,99.9773919582367,99.99914169311523,78.37871313095093
11,occ,0.6207189559936523,-0.7243136,1.0084924697875977,99.92247819900513,99.99914169311523,86.29234433174133
12,occ,0.5956950187683105,-0.5741701,1.0047078132629395,99.921715259552,99.99914169311523,78.78592610359192
13,occ,0.5762782096862793,-0.45766926,1.0085983276367188,99.91152882575989,99.99914169311523,72.97108173370361
14,occ,0.6067163944244385,-0.64029825,1.0188679695129395,99.88799691200256,99.99914169311523,82.12606310844421
15,occ,0.554088274637858,-0.32452965,1.0054738521575928,99.89816546440125,99.99912977218628,66.32745862007141
16,nocc,0.8274699846903483,1.96482,1.0064282417297363,97.10729718208313,99.99914169311523,51.13456845283508
17,occ,0.6125474770863851,-0.67528474,1.0080928802490234,99.98213648796082,99.99914169311523,83.78124237060547
18,occ,0.6097713311513265,-0.65862775,1.007986307144165,99.9690055847168,99.99914169311523,82.96152949333191
19,occ,0.6079936822255453,-0.6479622,1.0013151168823242,99.98999834060669,99.99914169311523,82.40724802017212
20,occ,0.5838236808776855,-0.50294197,0.9908957481384277,99.9716579914093,99.99914169311523,75.1745879650116
21,occ,0.5309797922770182,-0.18587875,1.0090184211730957,99.99172687530518,99.99914169311523,59.30134654045105
22,nocc,0.5019595623016357,0.011757374,1.001265048980713,99.9658465385437,99.99914169311523,50.55457353591919
23,nocc,0.6629380385080973,0.97762823,1.004673957824707,99.96564388275146,99.99914169311523,98.84791970252991
24,nocc,0.666425863901774,0.9985552,1.0030131340026855,99.90881681442261,99.99914169311523,99.8374342918396
25,occ,0.5089178880055746,-0.05350721,1.008716106414795,99.91030693054199,99.99914169311523,52.76420712471008
26,occ,0.6236992677052816,-0.7421956,1.0024738311767578,99.86068606376648,99.99914169311523,87.2482419013977
27,occ,0.6068981488545736,-0.6413889,0.9955952167510986,99.19635057449341,99.99914169311523,82.87222981452942
28,nocc,0.79606827100118,1.7764094,1.0105705261230469,97.99267649650574,99.99914169311523,59.1713547706604
29,nocc,0.6668054262797037,1.0008326,0.9993336200714111,99.9413013458252,99.99914169311523,99.9837875366211
30,nocc,0.6668686866760254,1.0012122,1.0041203498840332,99.93791580200195,99.99914169311523,99.99939203262329
31,nocc,0.6668817202250162,1.0012902,1.8693077564239502,99.93425011634827,99.99914169311523,99.99960660934448
32,nocc,0.6668968200683594,1.0013809,0.9967660903930664,99.93007183074951,99.99914169311523,99.99998807907104
33,nocc,0.6669285297393799,1.001571,0.998115062713623,99.92057681083679,99.99914169311523,99.99998807907104
34,nocc,0.6668313344319662,1.0009882,0.9916865825653076,99.9476969242096,99.99914169311523,99.99797344207764
35,nocc,0.6670279502868652,1.0021676,1.0171747207641602,99.87937211990356,99.99914169311523,99.98860359191895
36,nocc,0.6559783617655436,0.9358703,1.011106014251709,99.88787770271301,99.99914169311523,96.68225646018982
37,nocc,0.8229476610819498,1.9376857,1.0134549140930176,93.83606314659119,99.99914169311523,53.049081563949585
38,nocc,0.7097523212432861,1.2585139,1.0183546543121338,98.87802600860596,99.99914169311523,85.9514594078064
39,nocc,0.9541277885437012,2.7247667,1.0116362571716309,99.99233484268188,99.98878240585327,86.25721335411072
40,nocc,0.9999927679697672,2.9999566,1.0246326923370361,99.99868869781494,99.99914169311523,100.0
41,occ,0.574663003285726,-0.44797802,1.0241928100585938,99.9152421951294,99.99914169311523,72.48279452323914
42,occ,0.6034894784291586,-0.6209369,1.0245530605316162,99.93100166320801,99.99914169311523,81.11498355865479
43,occ,0.5700360139211019,-0.42021608,2.215151786804199,99.96781349182129,99.99914169311523,71.04213833808899
44,occ,0.600679079691569,-0.6040745,1.0193660259246826,99.9685525894165,99.99914169311523,80.23431301116943
45,occ,0.5556590954462687,-0.33395445,1.0104010105133057,99.937504529953,99.99914169311523,66.75936579704285
46,occ,0.5802685419718424,-0.48161125,1.0164213180541992,99.92747902870178,99.99914169311523,74.15222525596619
47,occ,0.5888445377349854,-0.53306735,1.014223337173462,99.93069171905518,99.99914169311523,76.72180533409119
48,occ,0.5584112803141276,-0.35046768,1.0115675926208496,99.95457530021667,99.99914169311523,67.56795048713684
49,nocc,0.5002530813217163,0.0015183687,0.9954674243927002,99.92790818214417,99.99914169311523,50.004684925079346
50,nocc,0.5004004240036011,0.002402544,1.0188236236572266,99.94949102401733,99.99914169311523,50.07047653198242
