spotID,judgement,confidence,tug,dtime,tom_conf,jerry_conf,tweety_conf
0,nocc,0.6225244998931885,0.735147,3.5552899837493896,67.34136939048767,53.68971228599548,73.10568690299988
1,nocc,0.6237194538116455,0.74231684,2.901846408843994,67.7095353603363,53.69717478752136,73.10347557067871
2,nocc,0.5954883893330892,0.57293034,2.782871723175049,68.31218600273132,62.768423557281494,73.1027603149414
3,nocc,0.5715771516164144,0.42946303,2.931419849395752,69.26700472831726,70.8988904953003,73.1050431728363
4,occ,0.6374437808990479,-0.8246628,2.822998523712158,54.97848987579346,73.10578227043152,73.1058418750763
5,nocc,0.5594151417414347,0.35649073,3.0840766429901123,66.18630290031433,71.46377563476562,73.10201525688171
6,nocc,0.5679819583892822,0.407892,2.8115346431732178,67.64840483665466,70.35363912582397,73.09983372688293
7,nocc,0.5773134231567383,0.46388054,2.808950901031494,67.78703927993774,67.69691109657288,73.10391068458557
8,nocc,0.562991221745809,0.37794733,2.764708995819092,68.22754740715027,72.4255919456482,73.0954110622406
9,nocc,0.5674222310384115,0.40453362,2.9291629791259766,70.10843753814697,72.98449277877808,73.1027364730835
10,nocc,0.5700045426686605,0.42002714,2.7905211448669434,70.89577317237854,72.99875020980835,73.104327917099
11,nocc,0.5724753538767496,0.434852,2.7979085445404053,70.67888379096985,72.04195261001587,73.10566306114197
12,occ,0.6071216265360514,-0.64272976,2.799919605255127,64.07492160797119,73.10582995414734,73.10557961463928
13,occ,0.6268837054570516,-0.76130235,3.4394054412841797,58.14602971076965,73.10532331466675,73.10582399368286
14,occ,0.6342642307281494,-0.8055854,4.6556336879730225,55.83861470222473,73.10455441474915,73.01332354545593
15,nocc,0.5363430182139078,0.21805823,3.813978433609009,59.793609380722046,71.9311773777008,73.0404794216156
16,nocc,0.5743355751037598,0.44601345,3.4924395084381104,72.32887148857117,73.1036365032196,73.07544350624084
17,nocc,0.5748089154561361,0.4488535,2.846510648727417,68.98728609085083,69.65045928955078,73.1058418750763
18,nocc,0.5502575238545736,0.30154514,2.932572364807129,64.9881899356842,72.96052575111389,73.04959893226624
19,occ,0.6236243645350138,-0.74174607,3.655303955078125,59.12441611289978,73.10585975646973,73.10585975646973
20,nocc,0.5673869450887045,0.40432167,4.142428398132324,68.61540675163269,71.50239944458008,73.10307025909424
21,nocc,0.5663977861404419,0.3983866,3.321432590484619,69.27751898765564,72.46114015579224,73.10295701026917
22,nocc,0.5668962001800537,0.4013772,2.9842607975006104,69.8951780796051,72.91231155395508,73.08599352836609
23,nocc,0.5515653292338053,0.30939198,2.933983325958252,70.68396806716919,73.10084104537964,67.88647174835205
24,occ,0.5936949253082275,-0.5621693,2.920757293701172,68.06484460830688,73.105788230896,73.06751608848572
25,nocc,0.5674643516540527,0.404786,3.6559081077575684,72.0266342163086,73.10265898704529,71.31531834602356
26,nocc,0.5702160994211832,0.4212966,3.934617757797241,71.16859555244446,73.10227155685425,72.99850583076477
27,nocc,0.5258289178212484,0.1549735,7.367250919342041,63.860589265823364,73.10557961463928,66.99367165565491
28,occ,0.5657438437143961,-0.39446306,7.825600624084473,72.14618921279907,73.10563325881958,68.76371502876282
29,nocc,0.5849542220433553,0.50972533,4.33691930770874,69.11872029304504,66.73808693885803,73.10563325881958
30,nocc,0.5643285115559896,0.38597107,3.1955790519714355,69.13957595825195,72.9337990283966,73.09277653694153
31,nocc,0.5666387875874838,0.39983284,3.371361017227173,69.70018148422241,72.81354069709778,73.10500144958496
32,nocc,0.56806480884552,0.40838897,3.2429206371307373,70.29528617858887,72.97921776771545,73.10338020324707
33,nocc,0.5694679419199625,0.41680777,3.1724109649658203,70.73448300361633,72.99448251724243,73.10039401054382
34,nocc,0.5708787043889364,0.4252721,3.162142038345337,71.0064947605133,72.84631133079529,73.10342192649841
35,nocc,0.565333088239034,0.39199853,3.2770578861236572,69.54641938209534,73.03757071495056,73.09107184410095
36,nocc,0.5481781164805094,0.28906882,3.1759867668151855,64.16311860084534,72.32875227928162,72.61908054351807
37,nocc,0.5714123249053955,0.42847407,3.143446445465088,71.2337851524353,72.91576266288757,73.1056809425354
38,nocc,0.5656427542368571,0.39385653,3.2779479026794434,69.51186656951904,72.9241132736206,73.10507297515869
39,nocc,0.6466928323109945,0.880157,3.1164417266845703,70.52019238471985,50.38179159164429,73.10585975646973
40,nocc,0.7169157663981119,1.3014945,3.141763210296631,71.83516025543213,70.13371586799622,73.10585975646973
41,nocc,0.6304763158162435,0.7828579,3.2457854747772217,69.09993290901184,53.06285619735718,73.10582399368286
42,nocc,0.6433722972869873,0.8602339,3.3195993900299072,69.88102197647095,50.024837255477905,73.1058418750763
43,nocc,0.610056479771932,0.6603389,3.1636390686035156,69.9708878993988,60.05973219871521,73.105788230896
44,nocc,0.6439793109893799,0.86387587,3.1652908325195312,69.52183246612549,50.56610703468323,73.10585379600525
45,nocc,0.6705176830291748,1.0231059,3.149918556213379,70.02015709877014,58.02928805351257,73.10585379600525
46,nocc,0.607576052347819,0.6454563,3.4417622089385986,70.31158208847046,61.14458441734314,73.10581803321838
47,nocc,0.7160638173421224,1.296383,3.202781915664673,71.25933766365051,70.45395970344543,73.10585975646973
48,nocc,0.6767497062683105,1.0604981,3.132380247116089,71.18988037109375,58.729177713394165,73.10585379600525
49,nocc,0.7205812931060791,1.3234878,3.153895854949951,71.3236391544342,71.74489498138428,73.10585975646973
50,nocc,0.6042813062667847,0.62568784,3.3078949451446533,71.0173487663269,62.83881664276123,73.10585975646973
